Part ID,Package,Layer,Rotation,X,Y
BANKSEL2,CONN-SIL2,TOP,-180,-350,-3250
EXPANSIONBUSP4,09021646921,TOP,-90,-775.098,-5150
VIDEOP4,09021646921,TOP,-90,-775.098,-9200
PIXEL3,SHDRRA10W64P254_2X5_2032X889X927P,TOP,0,2360.63,-3298.03
PIXEL4,SHDRRA10W64P254_2X5_2032X889X927P,TOP,0,3344.88,-3298.03
4P7R,DIL28CAP20,TOP,-90,955,-8545
8S7R,DIL28CAP20,TOP,-90,3255,-6995
8R7R,DIL28CAP20,TOP,-90,3255,-5445
8N7R,DIL28CAP20,TOP,-90,2555,-6995
8L7R,DIL28CAP20,TOP,-90,2555,-5445
DSW4,SW-DIP8,TOP,270,-250,-3950
DSW5,SW-DIP8,TOP,270,-250,-4850
U11,DIL20CAP20,TOP,270,405,-8145
U16,DIL20CAP20,TOP,270,1555,-8145
U18,DIL20CAP20,TOP,270,1955,-8145
U27,DIL20CAP20,TOP,270,5,-8145
U39,DIL20CAP20,TOP,270,2355,-8395
6S7,DIL20CAP20,TOP,270,1555,-9345
U3,DIL16CAP20,TOP,270,1955,-7045
U12,DIL16CAP20,TOP,270,3805,-7045
U66,DIL20CAP20,TOP,180,305,-7305
U81,DIL20CAP20,TOP,180,305,-6905
U82,DIL20CAP20,TOP,270,-95,-6145
U232,DIL20CAP20,TOP,270,305,-6145
U233,DIL20CAP20,TOP,270,2755,-8395
U283,DIL20CAP20,TOP,180,2305,-3705
5N7,DIL16CAP20,TOP,180,2205,-4105
5S7,DIL16CAP20,TOP,270,1955,-9245
7L7,DIL16CAP20,TOP,270,755,-6245
7M7,DIL16CAP20,TOP,90,1545,-6905
7L72,DIL16CAP20,TOP,90,1145,-7205
7M72,DIL16CAP20,TOP,180,1555,-6205
U59,DIL16CAP20,TOP,180,1555,-5805
7N7,DIL16CAP20,TOP,180,1555,-5405
7P7,DIL16CAP20,TOP,270,755,-5145
7R7,DIL16CAP20,TOP,270,3805,-5545
7S7,DIL16CAP20,TOP,180,1555,-5005
U1,DIL16CAP20,TOP,270,305,-5045
U2,DIL16CAP20,TOP,270,1505,-4345
U4,DIL16CAP20,TOP,270,5,-9245
U93,DIL14CAP20,TOP,270,405,-9195
U6,DIL16CAP20,TOP,270,1055,-4045
U7,DIL16CAP20,TOP,270,2355,-9495
U8,DIL16CAP20,TOP,270,2755,-9495
U63,DIL16CAP20,TOP,270,1155,-9845
U64,DIL16CAP20,TOP,270,755,-10095
U68,DIL16CAP20,TOP,270,355,-10195
U69,DIL16CAP20,TOP,270,-45,-10245
U70,DIL16CAP20,TOP,270,605,-4045
U88,DIL16CAP20,TOP,270,205,-4045
U230,DIL16CAP20,TOP,0,3145,-4495
U231,DIL16CAP20,TOP,270,3805,-4445
U234,DIL16CAP20,TOP,270,3155,-8495
U235,DIL16CAP20,TOP,270,3555,-8495
5P7,DIL14CAP20,TOP,270,3955,-8245
5R7,DIL14CAP20,TOP,270,1955,-10245
6R7,DIL14CAP20,TOP,270,2355,-10445
U9,DIL14CAP20,TOP,0,3445,-3695
U43,DIL14CAP20,TOP,270,1555,-10445
U44,DIL14CAP20,TOP,270,2755,-10445
U55,DIL14CAP20,TOP,270,3155,-9495
U92,DIL14CAP20,TOP,270,3555,-9495
U285,DIL14CAP20,TOP,270,3955,-9495
U400,DIL14CAP20,TOP,270,3155,-10445
