Part ID,Package,Layer,Rotation,X,Y
R1,RES40,TOP,0,-4050,-5150
R2,RES40,TOP,0,-4050,-5300
R3,RES40,TOP,0,-4050,-5450
R4,RES40,TOP,0,-4050,-5600
R5,RES40,TOP,0,-4050,-5750
R6,RES40,TOP,0,-4050,-5900
R7,RES40,TOP,0,-4050,-6050
R8,RES40,TOP,0,-4050,-6200
R9,RES40,TOP,0,-4050,-6750
R10,RES40,TOP,0,-4050,-6900
R11,RES40,TOP,0,-4050,-7050
R12,RES40,TOP,0,-4050,-7200
R13,RES40,TOP,0,-4050,-7350
R14,RES40,TOP,0,-4050,-7500
R15,RES40,TOP,0,-4050,-7650
R16,RES40,TOP,0,-4050,-7800
BANKSEL1,CONN-SIL2,TOP,-180,-8700,-3250
R17,RES40,TOP,0,-7000,-7900
R18,RES40,TOP,0,-7000,-8050
R19,RES40,TOP,0,-7000,-8200
EXPANSIONBUSP3,09021646921,TOP,-90,-9175.1,-5150
VIDEOP3,09021646921,TOP,-90,-9175.1,-9200
PIXEL1,SHDRRA10W64P254_2X5_2032X889X927P,TOP,0,-7950,-3300
R20,RES40,TOP,0,-7000,-8350
U77,DIL24NARCAP20,TOP,-90,-4545,-5645
U78,DIL24NARCAP20,TOP,-90,-4545,-7245
U79,DIL24NARCAP20,TOP,-90,-7795,-9545
7JR,DIL28CAP20,TOP,-90,-5845,-8995
7LR,DIL28CAP20,TOP,-90,-5145,-8995
7MR,DIL28CAP20,TOP,-90,-5845,-10545
7MR2,DIL28CAP20,TOP,-90,-5145,-10545
DSW1,SW-DIP8,TOP,270,-8600,-3950
2F,DIL20CAP20,TOP,270,-7395,-9745
U19,DIL20CAP20,TOP,270,-6995,-9745
U45,DIL20CAP20,TOP,270,-6595,-9745
U53,DIL20CAP20,TOP,270,-4595,-9095
U58,DIL20CAP20,TOP,270,-6395,-10945
5H,DIL20CAP20,TOP,270,-6545,-8445
6F,DIL20CAP20,TOP,270,-8195,-9745
L6E,DIL20CAP20,TOP,180,-7445,-10505
U281,DIL20CAP20,TOP,0,-7755,-3695
1A,DIL16CAP20,TOP,270,-8195,-4445
2A,DIL16CAP20,TOP,270,-4945,-7245
2D,DIL16CAP20,TOP,270,-4945,-5695
1B,DIL16CAP20,TOP,270,-7795,-4445
2B,DIL16CAP20,TOP,270,-5345,-7245
2C,DIL16CAP20,TOP,270,-5345,-5695
1D,DIL16CAP20,TOP,270,-7445,-8345
3A,DIL16CAP20,TOP,270,-5745,-7245
3B,DIL16CAP20,TOP,270,-6145,-7245
3C,DIL16CAP20,TOP,270,-5745,-5695
3D,DIL16CAP20,TOP,270,-6145,-5695
5F,DIL16CAP20,TOP,90,-8605,-10005
L5E,DIL16CAP20,TOP,270,-7845,-8345
5J,DIL16CAP20,TOP,270,-6545,-7245
5K,DIL16CAP20,TOP,270,-4195,-8395
5L,DIL16CAP20,TOP,270,-6995,-7295
5R,DIL16CAP20,TOP,270,-8245,-8345
5S,DIL16CAP20,TOP,270,-7445,-7295
6A,DIL16CAP20,TOP,180,-5595,-7905
6B,DIL16CAP20,TOP,270,-7845,-7295
U158,DIL16CAP20,TOP,270,-3795,-8395
6C,DIL16CAP20,TOP,270,-8245,-7295
6D,DIL16CAP20,TOP,180,-5245,-6455
U80,DIL16CAP20,TOP,270,-6545,-5695
6J,DIL16CAP20,TOP,270,-4195,-9395
6K,DIL16CAP20,TOP,270,-4595,-10195
6L,DIL16CAP20,TOP,270,-3795,-9395
6M,DIL16CAP20,TOP,270,-3395,-8395
6R,DIL16CAP20,TOP,180,-7345,-10905
6S,DIL16CAP20,TOP,180,-7345,-11305
6T,DIL16CAP20,TOP,270,-6945,-5495
7S,DIL16CAP20,TOP,270,-7345,-6245
L2E,DIL16CAP20,TOP,270,-7795,-6245
7F,DIL16CAP20,TOP,270,-8245,-11045
U49,DIL16CAP20,TOP,270,-8195,-6245
7H,DIL16CAP20,TOP,270,-4195,-10395
U48,DIL16CAP20,TOP,90,-8605,-6155
7N,DIL16CAP20,TOP,270,-7345,-4445
U220,DIL14CAP20,TOP,270,-6945,-4495
L7E,DIL16CAP20,TOP,0,-6605,-6495
U22,DIL16CAP20,TOP,270,-3395,-9395
U46,DIL16CAP20,TOP,0,-7605,-5145
4H,DIL14CAP20,TOP,270,-6545,-4745
U47,DIL16CAP20,TOP,270,-3795,-10595
6H,DIL14CAP20,TOP,270,-6145,-4745
U50,DIL16CAP20,TOP,270,-3395,-10595
U56,DIL16CAP20,TOP,270,-3595,-6795
U85,DIL16CAP20,TOP,90,-8605,-5155
3H,DIL14CAP20,TOP,270,-5745,-4745
7A,DIL14CAP20,TOP,270,-3195,-6845
7D,DIL14CAP20,TOP,270,-5345,-4745
7B,DIL14CAP20,TOP,270,-4945,-4745
U214,DIL14CAP20,TOP,270,-4545,-4495
U5,DIL14CAP20,TOP,270,-4145,-4495
U13,DIL14CAP20,TOP,180,-6295,-4055
U20,DIL14CAP20,TOP,0,-6255,-3645
U51,DIL14CAP20,TOP,270,-3595,-5795
U15,DIL14CAP20,TOP,270,-3195,-5795
U21,DIL14CAP20,TOP,270,-3745,-4495
U212,DIL14CAP20,TOP,270,-4595,-11145
