Part ID,Package,Layer,Rotation,X,Y
BANKSEL4,CONN-SIL2,TOP,-180,7500,5300
L8E6R,DIL28,TOP,-90,9750,3850
8H6R,DIL28,TOP,-90,9750,2300
8K6R,DIL28,TOP,-90,9750,700
8N6R,DIL28,TOP,-90,9750,-900
U258,DIL28,TOP,-90,8450,0
EXPANSIONBUSP2,09021646921,TOP,-90,7074.9,3450
VIDEOP2,09021646921,TOP,-90,7074.9,-600
PIXEL2,SHDRRA10W64P254_2X5_2032X889X927P,TOP,0,9350,5250
JP10,CONN-SIL2,TOP,-90,7900,5300
JP11,CONN-SIL2,TOP,-90,8000,5300
JP12,CONN-SIL2,TOP,-90,8100,5300
JP13,CONN-SIL2,TOP,-90,8200,5300
JP14,CONN-SIL2,TOP,-90,8300,5300
JP15,CONN-SIL2,TOP,-90,8400,5300
JP16,CONN-SIL2,TOP,-90,8500,5300
JP17,CONN-SIL2,TOP,-90,8600,5300
JP18,CONN-SIL2,TOP,-90,10050,5300
JP19,CONN-SIL2,TOP,-90,10150,5300
JP20,CONN-SIL2,TOP,-90,10250,5300
JP21,CONN-SIL2,TOP,-90,10350,5300
JP22,CONN-SIL2,TOP,-90,10450,5300
JP23,CONN-SIL2,TOP,-90,10550,5300
JP24,CONN-SIL2,TOP,-90,10650,5300
JP25,CONN-SIL2,TOP,-90,10750,5300
U28,DIL20,TOP,270,9200,650
U35,DIL20,TOP,270,9200,2050
U36,DIL20,TOP,270,10300,650
U40,DIL20,TOP,270,8800,1650
U257,DIL20,TOP,270,8400,1650
4L6,DIL20,TOP,180,8450,950
U32,DIL16,TOP,270,10300,1950
5L6,DIL20,TOP,270,8000,1650
U30,DIL16,TOP,270,8800,2650
U31,DIL16,TOP,270,9200,3050
U60,DIL20,TOP,270,10700,650
U61,DIL20,TOP,270,11100,650
U250,DIL20,TOP,180,8050,2400
U282,DIL20,TOP,270,9200,4100
U289,DIL20,TOP,180,8050,2800
U290,DIL20,TOP,90,7600,1700
4M6,DIL16,TOP,270,8800,4200
6F6,DIL16,TOP,270,8400,4200
7D6,DIL16,TOP,270,10300,4200
L7E6,DIL16,TOP,270,10700,4000
7F6,DIL16,TOP,270,10700,1950
7H6,DIL16,TOP,270,10500,3050
7J6,DIL16,TOP,270,11100,2550
7K6,DIL16,TOP,90,11100,1700
U29,DIL16,TOP,0,8400,3300
U37,DIL16,TOP,270,10300,-750
U38,DIL16,TOP,270,10700,-750
U57,DIL16,TOP,270,8000,4200
U62,DIL16,TOP,270,7900,150
U83,DIL16,TOP,270,9200,-750
U84,DIL16,TOP,270,7900,-750
U86,DIL16,TOP,270,8300,-1200
6P6,DIL14,TOP,270,8700,-1150
U248,DIL16,TOP,90,7600,4250
U249,DIL16,TOP,270,11150,4000
U251,DIL16,TOP,270,7850,-1650
U254,DIL16,TOP,270,11100,-750
U252,DIL16,TOP,270,8250,-2100
U288,DIL16,TOP,270,8700,-2100
U253,DIL16,TOP,270,9100,-2100
U286,DIL16,TOP,270,9500,-2100
U287,DIL16,TOP,270,10300,-1650
6N2,DIL14,TOP,270,7750,3350
6N6,DIL14,TOP,0,9400,4850
U10,DIL14,TOP,0,10500,-100
U17,DIL14,TOP,270,9900,-2050
U41,DIL14,TOP,180,10750,4800
U42,DIL14,TOP,0,11100,3400
U90,DIL14,TOP,270,10700,-1650
U91,DIL14,TOP,270,11100,-1650
