Part ID,Package,Layer,Rotation,X,Y
EXPANSIONBUS,CONN-DIL34,TOP,90,-24.96,14.96
EXPANSIONBUS2,CONN-SIL2,TOP,90,-26.1899,-13.85
EXPANSIONBUS3,CONN-DIL8,TOP,90,-24.96,46.7101
USER BUS,TST-107-XX-Y-D,TOP,-180,2.78,-17.22
POWER 5V,163179PHEX,TOP,-180,41.5699,53.6801
D204,LED,TOP,-90,48.6499,41.23
R208,RES40,TOP,-180,38.7299,42.5
OSCCLK,DIL08,TOP,-90,48.26,8.89
U23,SOIC127P1030X265-20N-CAP,TOP,180,-11.07,42.956
U10,SOIC127P780X200-20N-CAP,TOP,0,-12.95,2.75151
U25,SOIC127P1030X265-20N-CAP,TOP,180,-11.07,20.096
U26,SOIC127P1030X265-20N-CAP,TOP,180,1.63,20.096
U3,SOIC127P780X200-20N-CAP,TOP,0,-2.79001,2.75151
U15,SOIC127P780X200-20N-CAP,TOP,180,12.95,20.1085
U16,SOIC127P780X200-20N-CAP,TOP,180,7.87001,3.59849
U1,SOIC127P780X200-16N-CAP,TOP,90,6.13849,32.7701
U2,SOIC127P780X200-16N-CAP,TOP,90,20.1085,32.7701
U6,SOIC127P780X200-16N-CAP,TOP,90,20.1085,3.55999
U7,SOIC127P780X200-16N-CAP,TOP,0,22.61,17.9915
U8,SOIC127P780X200-16N-CAP,TOP,0,31.5001,4.02151
U9,SOIC127P780X200-16N-CAP,TOP,0,32.7701,17.9915
U17,SOP65P780X200-14N-CAP,TOP,180,15.5,42.6969
4M,SOIC127P600X175-16N-CAP,TOP,270,3.907,41.7401
U14,SOIC127P600X175-14N-CAP,TOP,90,1.808,49.7149
U22,SOIC127P600X175-16N-CAP,TOP,90,15.143,52.2399
U5,SOIC127P600X175-14N-CAP,TOP,0,25.5849,43.912
U13,SOIC127P600X175-14N-CAP,TOP,270,32.482,29.0251
U11,SOIC127P600X175-14N-CAP,TOP,90,44.988,28.1249
U12,SOP65P780X200-14N-CAP,TOP,180,26.9301,-9.37301
U27,SOIC127P600X175-14N-CAP,TOP,270,37.562,-6.53499
