Part ID,Package,Layer,Rotation,X,Y
EXPANSIONBUSP6,09021646921,TOP,-90,-534.487,-130.81
VIDEOP6,09021646921,TOP,-90,-534.487,-233.68
BANKSEL3,CONN-SIL2,TOP,-180,-521.97,-82.55
PIXEL6,SHDRRA10W64P254_2X5_2032X889X927P,TOP,0,-502.92,-83.82
DSW7,SW-DIP8,TOP,270,-515.239,-129.54
OSC1,SQRWIDOSCDIL14,TOP,90,-519.43,-224.79
U365,SOP80P1176X120-44,TOP,0,-483.25,-179.47
C2,CAPC1005X55N,TOP,-90,-476.199,-179.476
C1,CAPC1005X55N,TOP,-270,-490.322,-179.476
U590,DIL28CAP20,TOP,0,-393.827,-177.673
U589,DIL28CAP20,TOP,0,-393.827,-199.263
U313,DIL24NARCAP20,TOP,0,-429.387,-222.123
U386,DIL24NARCAP20,TOP,0,-429.387,-234.823
U494,SOIC127P1412X300-32N,TOP,0,-482.6,-148.59
U495,SOIC127P1412X300-32N,TOP,0,-482.6,-120.65
C4,CAPC1005X55N,TOP,0,-475.917,-137.541
C6,CAPC1005X55N,TOP,0,-475.917,-109.474
U419,SOIC127P600X175-14N-CAP,TOP,0,-506.545,-210.088
DSW16,SW-DIP8,TOP,-90,-515.62,-102.87
DSW10,SW-DIP8,TOP,-90,-518.16,-204.47
U418,SOIC127P600X175-16N-CAP,TOP,0,-506.56,-196.753
U292,DIL16CAP20,TOP,0,-462.407,-175.133
U298,DIL16CAP20,TOP,0,-462.407,-185.293
U358,DIL16CAP20,TOP,0,-461.137,-148.463
U359,DIL16CAP20,TOP,0,-461.137,-138.303
U432,DIL16CAP20,TOP,0,-454.787,-195.453
U434,DIL16CAP20,TOP,0,-481.457,-195.453
U435,DIL16CAP20,TOP,0,-461.137,-128.143
U436,DIL16CAP20,TOP,0,-461.137,-117.983
U317,SOIC127P1030X265-20N-CAP,TOP,180,-498.749,-179.294
U371,SOIC127P1030X265-20N-CAP,TOP,0,-510.901,-177.576
U378,SOIC127P1030X265-20N-CAP,TOP,180,-496.209,-208.504
U329,SOIC127P1030X265-20N-CAP,TOP,0,-482.961,-209.326
U415,SOIC127P1030X265-20N-CAP,TOP,90,-442.184,-183.24
U541,SOIC127P1030X265-20N-CAP,TOP,270,-432.846,-200.3
U553,SOIC127P1030X265-20N-CAP,TOP,180,-427.629,-183.104
U554,SOIC127P1030X265-20N-CAP,TOP,270,-360.456,-179.98
U558,SOIC127P1030X265-20N-CAP,TOP,270,-478.566,-101.24
U574,SOIC127P1030X265-20N-CAP,TOP,180,-464.459,-104.364
U301,SOIC127P780X200-20N-CAP,TOP,180,-453.141,-104.352
U311,SOIC127P780X200-20N-CAP,TOP,270,-495.089,-96.2701
U321,SOIC127P780X200-20N-CAP,TOP,270,-496.359,-223.27
U322,SOIC127P780X200-20N-CAP,TOP,180,-482.351,-225.002
U323,SOIC127P780X200-20N-CAP,TOP,270,-496.359,-233.43
U324,SOIC127P780X200-20N-CAP,TOP,180,-472.191,-225.002
U325,SOIC127P780X200-20N-CAP,TOP,180,-462.031,-225.002
U326,SOIC127P780X200-20N-CAP,TOP,270,-496.359,-243.59
U327,SOIC127P780X200-20N-CAP,TOP,270,-496.359,-253.75
U328,SOIC127P780X200-20N-CAP,TOP,90,-477.731,-239.01
U338,SOIC127P780X200-20N-CAP,TOP,90,-439.631,-109.47
U341,SOIC127P780X200-20N-CAP,TOP,270,-439.209,-98.8101
U351,SOIC127P780X200-20N-CAP,TOP,0,-495.549,-267.759
U352,SOIC127P780X200-20N-CAP,TOP,0,-506.979,-267.759
U370,SOIC127P780X200-20N-CAP,TOP,0,-517.139,-267.759
U373,SOIC127P780X200-20N-CAP,TOP,270,-498.899,-124.21
U380,SOIC127P780X200-20N-CAP,TOP,90,-387.561,-221.23
U503,SOIC127P780X200-20N-CAP,TOP,0,-505.709,-150.918
U505,SOIC127P780X200-20N-CAP,TOP,0,-515.869,-150.918
U506,SOIC127P780X200-20N-CAP,TOP,0,-495.549,-150.918
U507,SOIC127P780X200-20N-CAP,TOP,90,-498.051,-137.41
U508,SOIC127P780X200-20N-CAP,TOP,90,-498.051,-113.28
U509,SOIC127P780X200-20N-CAP,TOP,90,-513.291,-250.44
U510,SOIC127P780X200-20N-CAP,TOP,90,-477.731,-261.869
U511,SOIC127P780X200-20N-CAP,TOP,90,-477.731,-272.029
U516,SOIC127P780X200-20N-CAP,TOP,90,-477.731,-250.44
U517,SOIC127P780X200-20N-CAP,TOP,180,-462.031,-250.402
U518,SOIC127P780X200-20N-CAP,TOP,180,-450.601,-254.211
U521,SOIC127P780X200-20N-CAP,TOP,270,-394.759,-232.16
U568,SOIC127P780X200-20N-CAP,TOP,270,-439.209,-120.4
U569,SOIC127P780X200-20N-CAP,TOP,270,-439.209,-130.56
U570,SOIC127P780X200-20N-CAP,TOP,270,-439.209,-140.72
U573,SOIC127P780X200-20N-CAP,TOP,90,-477.731,-282.189
U577,SOIC127P780X200-20N-CAP,TOP,90,-499.321,-282.189
U585,SOIC127P780X200-20N-CAP,TOP,270,-432.859,-150.88
U588,SOIC127P780X200-20N-CAP,TOP,0,-513.329,-284.269
U624,SOIC127P780X200-20N-CAP,TOP,270,-378.249,-232.16
U295,SOIC127P600X175-16N-CAP,TOP,0,-463.38,-265.333
U296,SOIC127P600X175-16N-CAP,TOP,180,-466.26,-278.227
U297,SOIC127P600X175-16N-CAP,TOP,180,-457.37,-278.227
U302,SOIC127P600X175-16N-CAP,TOP,90,-395.067,-241.13
U303,SOIC127P600X175-16N-CAP,TOP,90,-461.107,-237.32
U304,SOIC127P600X175-16N-CAP,TOP,0,-382.1,-243.743
U305,SOIC127P600X175-16N-CAP,TOP,0,-444.33,-152.303
U306,SOIC127P600X175-16N-CAP,TOP,180,-522.14,-175.357
